Id,SalePrice
2735,132799.68327692072
2736,138033.75494370775
2737,118578.64093843123
2738,130511.56449739607
2739,160063.30126854422
2740,134964.59977116983
2741,151437.35184528996
2742,153726.20800791992
2743,146344.371772633
2744,155690.00114985995
2745,142466.76629218902
2746,142826.65915608953
2747,136868.7817544018
2748,119160.51850996006
2749,120241.88646166268
2750,125699.8778866298
2751,132110.63608731027
2752,192342.57308281434
2753,143607.32101109973
2754,232310.05898793496
2755,136791.40634918
2756,97839.02275376588
2757,66428.10463002273
2758,93500.08425763449
2759,164080.77176175916
2760,123986.6368333056
2761,140593.09039895958
2762,145057.49688815547
2763,176589.15296698816
2764,127893.86702233253
2765,307386.55569420906
2766,105787.07250751108
2767,87724.27792486464
2768,117207.60309825123
2769,129684.21803734098
2770,133172.42024011546
2771,104736.91580747344
2772,107562.04635700228
2773,172349.69120782212
2774,147852.0392960365
2775,109794.93310296541
2776,141925.4528406246
2777,142619.50130530144
2778,100086.78699589575
2779,125045.88622677259
2780,90220.71393767773
2781,95757.20505345627
2782,97316.02117103682
2783,86800.9519330286
2784,130311.2780318197
2785,135211.9057907178
2786,74971.92256570025
2787,130996.68339119709
2788,78453.2200560249
2789,173130.4904026465
2790,83495.36761520497
2791,114576.82858190278
2792,52098.54709431616
2793,131160.71177268206
2794,104474.07180785607
2795,117572.57655345617
2796,97923.9599764161
2797,274598.3116919523
2798,94641.40284765304
2799,97839.28016238555
2800,68938.09755197629
2801,103071.56095441323
2802,126766.06293758706
2803,209201.27839548755
2804,120048.85213097422
2805,94023.36257255494
2806,89653.95843190952
2807,172541.12782045337
2808,146425.34069329468
2809,133249.41566603316
2810,125754.7203010372
2811,156790.0416899523
2812,163449.3489491985
2813,157679.26193920916
2814,160474.68585608387
2815,94242.88954059113
2816,243269.12496442
2817,161895.4035374608
2818,139459.00382675286
2819,160147.9465245119
2820,132339.07605186154
2821,102220.45274631564
2822,170340.49041706495
2823,327900.0724389464
2824,172022.9463686548
2825,134624.4444853863
2826,132438.25003341338
2827,137908.10897547432
2828,217520.98663944245
2829,193705.0147393411
2830,235707.52011372437
2831,170326.52240878128
2832,253308.1781233174
2833,302387.9000139943
2834,223485.9310746119
2835,227582.09600291986
2836,187755.35029437725
2837,152440.39296558208
2838,155175.66483306847
2839,175491.61166071045
2840,210075.8876905832
2841,198358.08364924803
2842,227365.36034385202
2843,149122.89754072987
2844,167857.77067825437
2845,125931.3910537851
2846,202646.39146562672
2847,217105.46982974815
2848,223548.12159171188
2849,196018.41350271134
2850,270505.3363682198
2851,216255.79102205153
2852,235147.4193686151
2853,231158.96731986926
2854,136152.24524549439
2855,200813.1726483879
2856,196071.66310512237
2857,186135.97498465754
2858,197527.25449213298
2859,106378.140172848
2860,133180.61735674704
2861,129128.76694327503
2862,190694.66740415958
2863,127134.17889345641
2864,263496.8755841819
2865,143091.8919349791
2866,143216.5492381676
2867,113979.04808275583
2868,101382.70990048346
2869,103292.00897264265
2870,117806.12425380375
2871,80569.95490047196
2872,61486.478924320516
2873,94548.40656471846
2874,145916.24235908504
2875,127456.07622202272
2876,167622.06899713998
2877,145057.6494473641
2878,160530.65933656288
2879,135975.64425303135
2880,103611.9799625699
2881,134578.79435104792
2882,173809.6402526766
2883,198237.34749996994
2884,185918.29064112724
2885,183009.03068949754
2886,245520.5206223933
2887,104763.55064255251
2888,140035.10266613972
2889,63597.13994004083
2890,86083.24916948126
2891,142392.1846295572
2892,41421.468477886476
2893,64270.69519097717
2894,51542.88434009106
2895,339783.1920408097
2896,280714.09490742505
2897,214393.7003491094
2898,135319.66597788408
2899,205200.41922978836
2900,159453.61113440362
2901,236832.5928425947
2902,158518.8395915502
2903,324809.86246853403
2904,342472.0477829213
2905,80137.38072424966
2906,179032.5427717829
2907,107229.70688648711
2908,132696.44139559838
2909,140701.30290051558
2910,76498.61153782974
2911,81802.31283284997
2912,141560.79841007583
2913,82483.19517736661
2914,76333.81545907464
2915,82360.41371195082
2916,86585.25297960661
2917,171285.10573700457
2918,120792.19195700719
2919,215673.3711605232
